product_id,review_content_en_clean,sentiment
B0814LP6S9,been 2 months since i got these i can slowly see the fabric coming off and the bare cardboard peeking through but it depends on how you handle it in my opinion but they can be folded flat and stored in tiny spaces which is great cost high but good very good thing to keep casual clothes ave been using it for a month now and this is the current condition very nice product good to store items,neutral
B07BKSSDR2,this is aesthetically the most appealing digital kitchen scale out of the available choices though it is also by far the most expensive it is value for money considering the followig pros 1 functionality it has only two touch buttons which integrate all the functions like units of weight volume multiple tare weigh with overload indication and off on it can give volume idications for water and milk two of the most frequently used liquids while other liquids can be also measured if a glass of water is calibrated for a certain volume say 100 ml ad same is marked on the glass the plastic food grade bowl fits snugly on the scale and also doubles up as a cover when the scale is not in use2 duraility because of its squat oblong shape and sure footing the scale wont topple since bowl fits snugly on the scale upside down when the scale is not being used it prevents dust from entering the display and buttons material is tough plastic with a recessed top which seats the bowl firmly and there is no exposed space for ingress of any spilt liquid with all this theres a one year warranty extendable to two years which speaks about the confidence of the manufacturers in their own design3 battery life the device has an auto power off and a digital display which consumes very less power hence battery is likely to last longer i only encountered two cons 1 scale is very sensitive and takes some time to settle2 the display backlight goes away after some time and the lcd reading is difficult to read in bright ambient light this device serves my purpose of practical diet management very efficiently and effectively and am sure it will grow on me recommended if you want to get much more utility and eficiency at a slightly higher price price wise it didn t last long,positive
B09VGS66FV,only issue is that you might misjudge its size it s kind of too big especially if you re living in hostels using it for anything other than boiling water usually turns out to be pretty inconvenient for that reason even washing it at times but overall quality is really good it s a good product only suitable for specific use cases though good for homes the kettle is very handy to use and the capacity of it makes the work easier i loved the new colour choices they are offering the size is sufficient and may be a bit large for single person usage one suggestion is that a temperature control knob could have been provided in this price range otherwise a very good product finish is excellent takes a little longer duration for boiling the problem is the outer of kettle which easily charms the dust smudge no matter whatever available kitchen cleaning products u apply the blotch stains are signified to be permanent go for other than white colour very useful product and it is working good price is reasonable worth it like the metal base,positive
B07RCGTZ4M,the decision to buy this2 purely on the cost of similar branded item is around rs16000 002 i use this vacuum cleaner only occasionally and based on my need and i feel floor requires vaccum cleaning under the above condition this item serves purposeconssmade in china and they importing and marketing in india1 sound i feel not at my comfort zone but others also make similar noise2 lenth of power chord smaller compared to other brander ones3 no demo was arranged youtube video was their reply for my request for demo even in metro like bangalore 4 no customer support or services in case instrument goes faulty over time in bangalore i donot know how they service the instrument over phone who has to bear to the cost of transportation and how it will workoutprosworks as per the specification suction power is good free movement there can be an improvement in the sponge quality since while using the blower the same gets sucked in the steel tub further if the company can provide a video on how to effectively use the product it would be great and also how to avoid pressure on the motor since the hose pipe bends while using the product i liked suction power but on right side extra blowing out apart from blower side and steel body build quality is too low if small partical touch it ll get dent its ok over all product is good the suction power of the vaccum cleaner is really good only drawback is that after using it for some time i observed that the suction hose is leaking the air which is making a whistling sound i tried reaching out the customer service and they informed me that the whistling sound when using the blower mode is quite normal the outer container is made of steel and is of good quality when i received the product i observed a dent in the body bought recently and initial usage is quite good it s convenient and easy to use performs well on floors mattress and sofas blower function works as expected a bit tough to clean mosquito mesh through grills i have been using this vaccume cleaner for the last 1 month and i am very happy with the product i have been using it mostly for sofa cleaning it s suction power is really good pipe should have more length can t reach slabs other wise nice,positive
B0747VDH9L,it s very easy to use and easy to clean only drawback is that the motor unit heats up v very quickly even with very little use i have only used this product twice so far so i can t speak for its durability also the price has been dropping steadily on this product wondering why only time will tell how long this product will last awesome built quality with perfect packaging working good till now easy to use to clean n all i make a lot of sauces but the construction of the blender is such that the food often falls below the blades and i am constantly readjusting the ingredients to get the ingredients blended it can take a considerable amount of time and a lot of patience but this immersion blender can puree fruits and vegetables in less than 2 minutes and do it evenly and consistently it is easy to use and lightweight cleaning consists of removing the shaft with the blades and handwashing it you can wipe off the handle with a damp cloth and stick both in a drawer my standard blender requires thorough washing of the various parts pitcher screw on attachment and lid so i am moving the standard blender from the counter to storage if i need it i have it i highly recommend this powerful blender go for it,positive
B08XLR6DSB,it s good product you can face challenge in starting but once you learn this is easy you can sew clothes from anywhere you want the product works well we can use for quick fixes option to use power adapter is very useful cons can t change direction of stitchcant stich fabric in middle if it s big only edges can be stitched comfortably especially the threader its an ok ok product easy to use but you have to put knot to hold the stitches together portable and good for emergency purpose it s good overall just it need to be tied everytime u sew it s really smooth working and good quality of the thread worth it not so easy to use easy to use,neutral
B08H6CZSHT,light weight steam iron is very useful very good quality light weight fantastic product and it matches the product description and features that was shown in the review it s very useful and easy to handle it gives fine finish ease of use great this iron comes with 16amps plug which won t fit in many homes i had to return due to this reason other wise product looks pretty good,positive
B07CVR2L5K,after about a month of usage this is an over all a good product from inalsa here are the key highlights 1 has dual speed options to chop onions tomatoes for tadka and also make purees chutnies etc does both effortlessly powerful 400 watt motor cuts through onions like a hot knife through butter easy to clean as the blades can be separated from the main jar thanks very useful and handy for daily kitchen needs reasonable price good product the product works good and powerful too the box arrived damaged but product ain t good value for the money good product motor quality is heavy i request company to make it available on amazon excellent product with heavy bowl powerful motor makes it easier to chop vegetables in few seconds this is a very good kitchen accessory for every household s needs helps to chop and cut vegetables quickly i have used other choppers in the past this has a much better cut performance,positive
B09J4YQYX3,over all good easy to use but do remember there is no existing button to set hard medium and soft boil its totally depend on how much you have fill water level it just different way to fool people to show up soft medium and hard boil facility good product and does the job as advertised autocut off is there but the power switch doesn t turn off automatically it should be done manually which we can forget once cooled down this will turn on even water is not there so switching off is mandatory i have kept a smart plug with 20mins count down to overcome this issue overall it is a good equipment to boil eggs but there should have been 1 change in button it says automatic off but machine is not really off it will restart again when machine cools down because power button was kept on button should turned off automatically to avoid restart used three times so far boiled 8 eggs each time and perfect results each time very happy with the product will provide long term review after couple months thanks borosil easy to use product eggs r clocked perfectly follow the manual properly then it will be easy to use a very user friendly products makes boiled eggs very quickly also the feature of making poached eggs is useful overall a very good product,positive
B0B2DD8BQ8,a great product of convenience the only drawback being the heating or grilling time seems to be a little more after regular use than it was when brand new but otherwise a great product to reduce all the hustle came with a small scratch on the casing and box was not sealed otherwise it s ok two year warranty3 easy operation4 evenly cooked food decently priced weight distribution is not even tumble when press on handle cut off time is confusing mostly power cut before food is fully cooked there is no locking for griller4 no power regulatorover all it s a good buy for domestic use the product is great but its size isn t good i m not able to cook even 1 jumbo bread sandwich in it the bread comes out of the griller and some part of sandwich is left uncooked works fine no issues i am in love with this griller toaster it is so sleek and compact in design with complete ss finish for safety use food is cooked in minutes because of 1000 watt it is so good i frequently grill my veggies etc on this comes with auto cut feature to avoid food from burning good in griling its 1000 w so fast griling but one problem power cord lenght is too short,positive
B0123P3PWE,1 cord length could be increased little more 5cm 10cm because medium bucket size is adequate for covering of cord length for water up to 60 of water in bucket2 excellently easy to use for old people above age of 75 also3 hope durability is good for the price4 price is too expensive when compared with other top brands so hope will not come to repair easily as compared to other brands i mean it s a water heating rod right so obviously i m gonna use it to heat water for bathing good product are saying it is shock proof but in user manual they said don t put your hand in water while heating i don t understand what how they are claiming it as shock proof,positive
B08HDCWDXD,handy but no carpet cleaning stops in 10 15 min of continuous use takes another 10 min to cool and restart ok for cars may be the filter cleaning is difficult i returned my product the equipment trips very frequently due to overheat it s happening almost every 5 minutes and takes upton 30 mins to cool down not a good product it s mostly used for cleaning sofa and bed corners it s getting hot very fast and getting tripped this product is very helpful in cleaning easily operate and many function so easy clean every corner and whole place hi heat,positive
B0836JGZ74,it is not useful in winter as the water is coming normal temperature there s no support for the product you will not get the warranty it should be mention somewhere i have ordered it again i am using the last one from last two years working very well and take least space and very compact quality of the product is not as i expected i does not warm the water as it should be,neutral
B0BCKJJN8R,i bought 5ltr 3kw model 10 days before provides hot water just below boiling temprature 80 95 c in 4 5min if provided mild cold tank water and auto cutoff after reaching hot temprature pipes installation plug not included installation is 350 18 413 rs and i also paid 440rs hefty amount for 2 18inches steel pipes which i bought from installing engineer which is much higher than market pipe rate 200 250rs better buy it from market if you buy this gyeseralso there was no mrp on pipes wrapper provided by engineerso be ready to spend 700 1000 rs extra if you want to buy this gyeser even though your bathroom is fitted with angle valves and other gyeser fittings till now not tested in extreme cold weather of january starting in which no sunlight temprature drops below 5 c in my area i am from middle up region i bought 5ltr 3kw model 10 days before provides hot water just below boiling temprature 80 95 c in 4 5min if provided mild cold tank water and auto cutoff after reaching hot temprature pipes installation plug not included installation is 350 18 also 413 rs and i also paid 440rs hefty amount for 2 18inches steel pipes which i bought from installing engineer which is much higher than market pipe rate 200 250rs better buy it from market if you buy this gyeseralso there was no mrp on pipes wrapper provided by engineer charge 850 he said company not provide instaltion bill good product enjoying with the performance hindware mechanics charging too much and force to pay the amount else warranty is not available it is too much no 3pin plug and water hose supplied if hindware charge the fixing charges at the time of order is fine look is good this hindware gysar i have faced problem with wire is very short and three pin plug set not given i am using from last one month working condition is good instantly water heating is good 5 lt xceed geyser is very good heats water very fast one drawback is installation is not free i had to pay rs 370 extra while i bought my own plug and conecting pipe amazon hide this thing good product it s a good product easy to install and handle,neutral
B008P7IF02,this machine can easily brew coffee for a family of 4 6 members at a time some people asked whether this can be used in a cafe the answer is simple no reason is that this isn t a sophisticated machine like a professional commercial grade coffee brewer now my experience with this machine was good and a bad thing was that i did not get the steam pipe sleeve except that everything was well packed when you buy this machine make sure to rinse the internal passage throw the first water from the machine thoroughly wash the caraffe filter and measurement spoon remember to never use dishwash gel or soaps to wash carafe puck or anything such it may ruin the coffee aroma method efficient as per my opinion 1 fill the water in tank no need to measure it as it can be controlled with the selector don t run it dry it may damage the heating element or pump switch on the machine after that pour the ground coffee powder inside the filter level it and press it to compress 1 spoon of coffee powder to 2 spoon of water at output before changing over to drip mode open the steam valve and check if sufficient pressure is built placing carafe under the puck slowly move the selector till europa and quickly back it to steam icon this will let the coffee bloom inside after 5 7 seconds slowly move the selector upto espresso the decoction should be not too slow or not too runny wait till your desired quantity is reached and quickly change the selector to steam mode take milk in a tumbler which is slightly larger than the level of milk place the tumbler under the steam pipe such a way that the tip should immerse just slight under milk meniscus slowly open the steam valve located at the side steam it as per your need mix the milk and decoction that s itremember to not uncap the top lid after usage as there may still be pressure inside open the steam valve and let all the pressure get released coffee used bombay island espresso grind medium roast use only espresso grind or maybe south indian filter grind don t use aeropress v60 or any other grind as it may not produce desired taste i personally like this machine for the price it s good and build quality is moderate please watch some youtube videos if you are new to coffee machines it s very very easy to ruin coffee without proper knowledge you may also watch james hoffmann he is world barista champion and shares tips about coffee i m a fan of espresso every time i go to a coffee joint i tend to order a doppio a double shot espresso those prices are way too high if i wished to drink a cup of espresso twice everyday i ve decided to buy this machine one thing to say the quality and durability depends on the user if you take care the machine would take care of your cup of joe how do you properly clean this thing is the question raised by many guests after seeing always rinse the drip tray2 use 10 dish washing liquid with 90 water to clean the carafe3 do not hit the filter basket to drop the used grounds run water over it forcefully to loosen the grounds this is crucial because dents can affect quality4 before and after your brewing activities make sure that you clean the internals to do this fill the carafe till the 4 mark with bottled water assemble an empty perma filter switch on and set the strength to max in about a minute you can see steaming hot water flow into the carafe check its color if it s yellow then rinse and repeat if it is white dry everything and switch it off either do your coffee brewing or assemble it back and call it a day always let the steam out when you froth milk immediately wipe off the residual milk with a lint free clothwarning never ever use hard tap water it causes serious lime scaling issues which can greatly affect the taste it may also cause digestive issues always use soft can water the water must not taste salty or sweet take this seriously the steam knob is the worst part of this machine the machine was used just for 14 days the steam knob decided to loosen up and fall off i called the service center they told me to bring it there and i cant drive and the service center is far away i removed the rubber casket and fixed the knob directly it comes off but i think i ll use it only to ease the pressure because i always drink it black but this issue makes me reduce a startips for using the machine use fine grounded coffee currently i m using phalada pure sure organic coffee powder for the best results you must grind the coffee on your own if you can t make sure the coffee is fresh mind that using instant coffee powder or using coffee mixed with chicory can lead to disaster both for the machine and your stomach respectively it makes a hole in your wallet deeper than the mariana trench only use good quality bottled can water maintain a good cleaning discipline4 in case you ve used hard tap water refer your instruction manual always tamp your ground in the filter you must apply about 30 pounds of force this is about 13 kg of force hold the force for about 6 seconds and slowly rotate the tamper before removing it make sure the filter lock is up when doing thisas you can see this is a real espresso maker it produces crema provided that you use fresh and the correct coffee it produced about 4 mm crema for a double shot this is good for a steam driven machine note that this is a steam driven machine you can never get the finish of coffee joints because they use dual boilers powered by thermoblock pumps although the tastes would be similar provided you use the correct beans please look at the pics to see the finish the cirrus clouds like crema was from coffee powder a week old the brown and rich crema is from that organic coffee powder i ve just bought can you notice the finish being directly proportional to the freshness this applies even to taste the white crema cup tasted a bit bitter and left a bittery taste in my mouth the brown crema cup tasted like coffee at its best leaving a crisp and nutty taste after i did some research i came to know that an espresso must have three layers a sweet middle and a nutty acidic bottom you must mix these before drinking to have the best shot if you see the glass picture i ve attached you can clearly see those layers this is a great espresso machine for a beginner it makes great espresso and it is economical too if you treat the machine well the machine would treat your cup of joe well being a coffee enthusiast the product fits in my requirement easy to use time taken is reasonable adjustment of intensity works well frothing tool is very good though i prefer black coffee frothing helps getting a perfect creamy coffee for my guests the coffee strength nob is a mythbut itne paise me itna is good very happy with the machine works fine and easy to operate unfortunately it wasn t packed very well buy the seller so the plastic spoon that came with the machine was broken everything was packed in the original box with only one tape to secure the box it makes the whole process of making coffee more difficult also was shocked to know this is not covered under amazon s return policy my bad i didn t check and now i am stuck with this life is no better after you buy this coffee maker delivered without warranty card instruction manual,neutral
B08CNLYKW5,bahot achha product he ye iron got damaged in just 1 year while past few months i used before that just using occasionally like 1 time in month same uses of grinder but currently grinder working fine this review date 30 dec 22 purchased product at 7th oct 21 all product good good product of life long,neutral
B08C7TYHPB,it s a good product and i m using it since 1 week and it s performing well i like the product but the code is small it s good and easy to use full paisa wasul hai but cord thoda sa aur bada hona chahiye tha good for hot water in minutes but it has 2 pin connector velue for money product good product fast delivery and ease of use make this a good value for money purchase this is good,positive
B08VJFYH6N,the first one was not working so got a replacement of the same within 2 days now the new one is working but the battery life is not so good it is very light battery life is good and it s blowing fast wind of its capacity light weight2 battery life low speed 3hrs medium speed 2hrs high speed 1 hr3 fan speed is much better while it s charging takes long time to charge5 overall quality is good and worth the price product is awesome easy to use bettery life is good take too time in charging price is high on amazon you can buy it at 800 from any offline store nice good product compact and very good look looks premium product air flow also good and noise level is also ok don t look for other fans battery backup not yet checked but only one point bad is that full charge you can t findout there is no indication for full charge pros original bajaj productgood buildlight weight3 speed settinggood air throw for one personcan change fan face both horizontally and verticallycons vibrates causing fan base to move if not clampedvery very small so can only cool a part of the body of one personbattery life is 3 hrs which is too lessclamp isn t big enough for table sidesoverall very portable and good for one person would have been better if size was a bit bigger increasing cooling surface no regrets though moneys worth can fix it anywhere been using it for 2 months now only con is switch is small and at the back have to search n adjust speed or switch it off,positive
B08235JZFB,product is compact and goog looking due to light weights sometimes need hard press heating is quick but feels inappropriate cord sometimes abstract on standby not that much effective on cotton which requires hard press does lught and quick press job instantly instructions manual not clear using it for a couple of weeks now will update my review after using a couple of months it s light weight and easy to move good but nice product every points are ok,positive
B078XFKBZL,prestige water purifier cartridge is obviously good but it lasts very less number of days it doesn t even last more than 2 5 months for 2 people also the mrp is cut off and it is sold at a higher price this product normal sediment water filter but not long use so all customers you go to electric ro uv water purifier i wonder if the product is genuine because the cartridge that came with the filter ran for over a year after that the ones i received worked for about 2 months only i m now looking for a prestige service center from where i hope to get authentic product i order it for my prestige tatva non electric water filter but it s not working properly water is not filtering and company is not giving any solution and saying it s not covered under warranty my 600 rupees is totally wasted i m not expecting it from prestige company these filter cartridges are replace in three months easy to replacr all great but it lasts only for like 4 6 months max,neutral
B01M265AAK,perfect for room heating silent instant heating within 30 seconds easy to carry just a small suggestion that it should have left and right wind blower also instead of only up and down best product not saying it in this range but i have used others also this is the best till date even some time we use it as heat massager also as wind flow is awesome so sometime for back pain or knees it s a perfect product anyone of buying for the first time or buying for a better experience will recommend to go for this its almost 60 days of usage now and yes easy to clean also i have a dog and she also enjoys it i got a 15 month old used heater not a new one the fan is making a too much noise it is a defective or a damaged piece i got it on 18th dec 2022 when i try to request a replacement i am told the return window is closed if amazon seller is sending a 15 month old used defective product should they at least not have the responsibility to at least get it replaced i have been using ptc heaters for a few years now and have been happy with their performance and longevity usha orpat so decided to buy one more this year saw this one had the highest rating bought it saw that its basically made by bajaj its good looking and all seemed fine but i started noticing a flaw with the thermostat normally there is always a hysteresis in the thermostat dial it turns on at one point and turns off a little further back but this one was turning on and off at exactly the same point then i started observing that if the thermostat was on it simply remained on if it was off it remained off tried it multiple times and realised that the thermostat doesnt work so finally returned it overall power consumption is as expected around 1 4kw at low and 2kw at high good for a room of small size upto 150 sqft warms rooms within an hour and takes about 2 for a room of 200 sqft its really light weight and silent in operation has different settings for fan speed and hot cold air the only drawback is that it wont work for a big room or hall area overall a good product,positive
B0B694PXQJ,great product light weight n accuracy as of now good n easy to use must have in every kitchen the product looks exactly same like it s shown in pic wonderful design and also its accurate i would highly recommend this product for your kitchen nice product and very easy to use thanks to amazon and gadgetronics go for it accurate with multiple unit setting option light weight scale machine it s good for me it s quite small but fairly accurate i weighed some packets with known weight and it showed correct weight very useful addition to my kitchen nice product for home use easy to use,positive
B00B3VFJY2,for replacing battery of purit 23 advanced water purifier got what i required been using it since 5 years,positive
B08W9BK4MD,very good product at this price exactly as shown product is good large storage capacity the only drawback is that when is opened it smell like hell i hv to to sat them outdoor from my house for 1 day then they r at least tolerable otherwise it s very good good quality better than images the best purchase i ever had made product is good and big enough but price and quality can be little bit improved i just now received the box it was exactly the same as in the description i loved it i chose this colour because no mosquitos will be attracted with the light color awesome product worth buying,neutral
B09X5HD5T1,it s good and easy to use the product appears cheap but works alright as you might know from the product description there are speed settings decent product for this price range its very nice n poweful but needs proper care n cleanup after every use also u should keep changing batteries when u see the power low been using it for years now however 1piece lasts for about a year if taken proper care the compartment to insert cells should have been a little bigger it might break while trying to squeeze the cells in this a useful product very easy to use and clean looks very light but is of good quality froths milk efficiently a must buy if you like frothy coffee or milk don t buy this by its brand name or by its price this is certainly a great product saves time as getting a froth in a conventional way you need to be very patient nowadays everyone needs something quick this served my purpose bought 2 extra that i am planning to gift thank you,neutral
B08H6B3G96,writing this review after a month of use works absolutely fine i use it for my tailoring projects i had a question regarding water dripping bt the company was prompt to send salesman and resolve my queries also a tip that i have heard from alot of technician and sounds logical to increase the life of ur machine is to use filter was tap water has alot of impurities and gets stuck and reduces the life of iron i have seen that myself with my other steam iron as it leaves small dust particles on the waterstorage area so do that will solve leaking issues if u ought to have any wanted a heavy steam iron this works very well lots of steam and easily irons out clothes very easy on fabrics too so you are able to use the high steam setting to remove out wrinkles on clothes without worrying about the fabric setting too much easy to use and all types of clothes nice it s did it s purpose nicely cup to pour water must have been included heat up very quickly steam is good and don t stick i use filter water to keep it clean,positive
B09N3BFP4M,the product works very well the support is also good the product was not delivered with the required water inlet and outlet connecting pipe and 15a 3 pin electric plug had to run around for procuring them wish bajaj packaged this in the product i bought this three months back till now no complaints and using with out any issues it s taking time to get hot water the screw required for installation is missing is good but installation charges are high,neutral
B09DSQXCM8,good to use really good product in this price as compared to other expensive products does it s job properly roller doesn t come out if you scroll it properly adhesive is good in removing febric lints doesn t come with a cover but you can keep the used sheet wrapped till next use then you can remove it to get fresh sheet easy and handy works but adhesive could have been better it s exactly as the pictures of the product the roller works well and does the job go for it if you need one i have pets at home cats and i need to use this everyday will definitely re purchase the roller and the frame is loosely tied and cuts hand every time i use the whole roller disassembles quickly while in use the adhesion is not very good and finishes when rolled 2 3 times i ordered this because my pet s hairs always stick on my clothes this product removes those hairs easily but in one jeans or shirt you need at least two sheets and also the roller comes down which make cuts on fingers so for cleaning really good but not at all easy to use easy to use can go for it,neutral
B01M69WCZ6,apart from it leaving a watermark on table it s been a good experience good product but one issue i found that the head from where cool mist air comes should be flexible to rotate to any direction now suppose you are keeping in table and sitting on chair then all cool mist will go above instead of coming to you my sleep quality improved by this product and it gives the feeling of freshness operating manual inadequately written the 2nd diagram is not labeled water filling method not mentioned most importantly the cord length is too small why being so thrifty most switch boards are at about 5 ft height cord does not support this height as said can be a great product the quality of the product is normal very thin plastic refilling water is a tricky job as we have to fill it up side down the instructions are not clear if the product is tilted a little it behaves differently the led lights are delicate and i think loose as well its an awesome product humidifier helped my baby to sleep better due to nasal congestion so relieved as a mother,positive
B0BM9H2NY9,working great so far 4 stars as wire is very short in length i like this product and it is worth for money very good item easy to use easy to use and easy to handle it is awsome product good qualility good product it s very nice,positive
B099FDW2ZF,the product arrived on time and in good condition it is not only portable but also convenient as it uses a standard plug that can be plugged into normal 5amp sockets i mostly just use it to heat my bathrooms as its a low wattage heater and thus can only work well in tiny spaces if using in bathroom ensure there is no water on the floor or spraying on around it just heat the bathroom and then move away the heater before using the bath area it s a light weight easy to use product perfect for small space best room heater in budget especially it uses less power nd gives sufficient heating even can be used with inverter in places where power cut is a problematic issue not so easy to use or regular movement i liked this room heater it only uses 500 watts and so can be plugged into any 5 amps it s quite as there is no fan adequate for a small room it looks good and the feel is metalic there is line indicator in its back and also there is a switch on its side heating feels powerful and there is no breathing issue due to this heater it was very useful in my himachal tour in january i have used it whole night in 5 c with few care ie ventilation in room and few waters in room,positive
B0B935YNR7,nice machine for adults at home who need small appliance which can do work in jiffy easy to use double blade option works fantastic body is sturdy chops stuff super fast and super fine very poor qualitynew product refuse to operate the bottom bowl was not so good enough heavy in weight good product,neutral
B07JGCGNDG,as always amazon never disappointes if you are finding best quality product st low price go for it like the product it s too cheap on amazon good product where is pipes it s with gyser as described product is good and price is best but it takes half an hour to fully heat 25 litre of water good product,positive
B07GWTWFS2,good quality but cord is too short it is ok for sandwiches value for money product does what it promises ceramic coating peoduct designers did not make a single sandwich with this product usage images and actual usage does not match the hinge mechanism is flawed and will result in flat sandwiches if you force the hinge clip to shut poor product design in 2022 good toster and easy to clean every home should have this product especially if you have aged parents cooking difficult can eat something even aged persons parents can use it and start their day having a breakfast on time morning etc auto power cutoff feature is the greatest attraction and easy cleaning built quality is superb most busy persons skip breakfast you dont have to skip it if you have this product and a pack of bread and if there are some vegetables luxury breakfast with this product you can make big to small sandwich without any problem at a time 2 sandwich but be careful body is weak possibility of damage is more ceramic coating non toxic can make 2 jumbo sandwiches at once had to manually close it as the height adjuster is small the brand vakue is justified the product is good easy to handle likes the product but cord length is short had to replace it,positive
B09KRHXTLN,good product but price 800 900 ok it s product good easy to use very handy which lower down the temp i liked the swivelling action to spread the heat best room heater thank you i received the broken article but there is no replacement service for this product,neutral
B09H34V36W,heater is good for regular sized room might not work on bigger room or hall but for regular sized room it s heavenly the hotty model produced by inalsa is sturdy and compact in design easy to handle good quality of cable and fast heating ability with auto cut out system i had received this product with crack inlet air net however it replaced with new one by inalsa and amazone at ease it would be added advantage if air deflector be facilitated in this with good quality of indication light all and all good quality product in this price range this hotel heater is very light weighted and compact in design it has a fast heating ability and comes with auto cut out system its good for a medium size room the blower keeps your room warm for great amount of period the price is also reasonable overall a great product by inalsa must have in cold season for small room don t buy it go for amazon brand package is damaged but product is in good condition reasonable performance for the price,neutral
B09J2QCKKM,no doubt product is good but after 2 month product auto power cut funtion not working so try to claim warrenty but havells said talk to amazon and amazon said talk to havells both the comany raise our hand by the way product gave 2 year warrenty but they gave me only excusses very bad experiences with havells never expected its good the ony pro and cons can be the flap pros us can say is that the flap can be used for wider bucket of water for heating cons u can say is the again the flaps bcoz while not in use flaps must be closed and you can t hang the heater anywhere bcoz there is no option given flaps can cause issue bcoz it have to be kept on the ground while not in use rest all is good auto cut feature is best cord length is shortenergy efficiency good temperature control too good i realt like the design and auto shutoff features of the product but there s is also design flaw that you can t insert it into the half filled bucket and water should be full very good product energy efficiency is ok not good,positive
B09XRBJ94N,overall nice poduct just one problem is that is the cord length only rest awesome easy to clean and easy to handle we used this for sandwich making and it performed well the plates for grill and waffle making are readily interchangeable the cord length is adequate although slightly longer cord would have been great the device is readily portable because of its size and weight overall very useful quality of product is good used a couple of times and sandwitch came good i wanted a sandwich maker and refused to buy one from a store since it was all 2k 4k and didn t have half the features that i was looking for saw this and love ibell as an upcoming indian brand own an electrical sander too so didn t think twice and got this pros are the 3 interchangeable plates for different ourposes grill one is just fantastic to hear all kinds of sandwiches and rolls and other food all the plates are easily removable and washable too only con that i saw to this was the latch wasn t properly latching while making a heavily loaded sandwich in the sandwich maker otherwise it s a top of the range product in comparison with other big brands all the 3 functionalities works pretty well only thing is it should have had auto switch off feature nevertheless it is a very good product and worth the money sandwich also gets made fast i ordered vguard removable plates sandwich maker but it came in faulty the plates eject button had an issue later i ordered this one as was recommended by someone i know it s of good quality only that could have been somewhat lower price,positive
B07SLNG3LW,bought this almost a month ago so far it works well suction power is above average blower feature is a nice addition only con is it s a bit loud really amazing it s very sturdy wheels are very good so u can take it wherever you want electric cable is long deserves the purpose just value for money good for domestic use very powerfull motor best product i like it the product is good honestly i have tested it for cleaning the dry dirt and in that this works great good long power chord and nice attachments that gives the cleaning abmngle a better approach,neutral
B0BNDGL26T,not sufficient power the product is more like a toy for kids can t use it as a proper juicer power back up is very poor i had to replace this product first time because it was leaking and now after replacement the new one has no battery backup and vibrates too much the mrp is above 2000 rupees which is not at all justfied by the product after buying the product i found that with the product they are giving a cashback offer of 25 to 100 rs if you give 5 star review probably that s why it has good ratings i feel i was fooled by the ratings waste product as the juicer is leaking which creates the whole place mess and the juicer doesn t grind properly where the pieces of fruits remain ungrinded i generally dont write reviews but i was forced to write this one as this is just waste of moneyspend it wisely for something better it s does not work properly at all after charging for 4 hours the battery last only 30 45 sec very bad product and they have given a cashback coupon to attract good rating misleading information is given on the detail page i bought this mostly for milk shake and it does an amazing job and it is affordable but it didn t worked while charging very useful for the pg accommodaters i am using this to make a protein shake from day one when i was received from amazon,negative
B095PWLLY6,it doesn t make any noise speed okay for this price range light weight i don t face any issues in this fan good fan from crompton fan was well built and value for money the noise at the top speed is kinda loud can t complain with this price speed control not working while running time slightly shaking we don t no why but it s fixed properly,positive
B07Y9PY6Y1,one of the best juicer mixer i have ever used till date used almost all renowned brands but this one is class apart 3rd purchase in the family circle it is unique machine it can do everything which we went from a juicer machine fine quality of mixing grinder in few seconds and use both domestic or shops and very easy to use and clean i choose it after many machine used it is best all of them if u want to take out the juice after several days gap then u can prefer it bit on the regular basis it is not good because i had taken out mausambi juice from it but it s waste was not containing some juice in it which can give a loss to u i have not used juicer thus even hard items like coconut pieces grind in just 3 4 turns very happy with the product easy to clean just waiting to use the juicer though very good experience using this produc from year s very nice products and most powerful motor nice machine meets the purpose as i was looking for a strong performing juicer its just that manufacturing quality is also good and sturdy though i feel the motor is loose fitted as one can feel it hitting both sides inside while cleaning or shifting,positive
B0BJ966M5K,i like the service most and the product note writing the product right after installation product looks nice and the storage capacity is good enough for a family of 5 the technician is very friendly and installed the product without issues will write a detailed review after using the product thoroughly it s value for money product works fine and installation was on time and service is also good product is very good purity of water is excellent and installation is excellent must buy item at this range value for money r water dispensersufficient capacity,positive
